corpora,record,phrase,PQP,auxiliary,verb,note,marker,pause before,pause between,restart/repaet
ESLO,519,mon patriotisme il est fondé,0,0,0,0,0,0,0,0
ESLO,519,un peu dans cet dans c- dans c- dans dans ces choses-là dans cette participation,0,0,0,0,0,0,0,0
ESLO,519,aux cérémonies du onze novembre et du huit mai dans la commune aller au monument aux morts et voilà,0,0,0,0,0,0,0,0
ESLO,519,j'y repensais ce matin en p- en pensant à cette interview et je me disais faudra que je pense à lui dire ça parce que,0,0,0,0,0,0,0,0
ESLO,519,je pense que c'est quelque chose de fort pour moi je ne sais pas expliquer pourquoi comment mais voilà,0,0,0,0,0,0,0,0
ESLO,519,pareil euh je suis allé aux fêtes de Jeanne d'Arc quand j'étais enfant j'y suis allé quand j'étais ado,0,0,0,0,0,0,0,0
ESLO,519,et j'avoue j'ai jamais emmené men enfants aux fêtes de Jeanne d'Arc et je saurais pas vous expliquer pourquoi,0,0,0,0,1,0,0,0
ESLO,519,ça vous avez pas entendu hé bah y a eu un truc mais je ne sais plus,0,0,0,0,0,0,0,0
ESLO,519,non parce que j'étais j'étais pas là pour l- le huit mai et j'ai pas,0,0,0,0,0,0,0,0
ESLO,519,specta- alors ça m'arrive d'aller aux spectacles à Orléans mais on y va très rarement de temps en temps,0,0,0,0,0,0,0,0
ESLO,519,on va voir Goldman à chaque fois qu'il passe,0,0,0,0,0,0,0,0
ESLO,519,voilà je suis allé voir euh,0,0,0,0,0,0,0,0
ESLO,519,dans le temps je suis allé voir Font et Val,0,0,0,0,0,0,0,0
ESLO,519,donc c'était y a quand même pas mal d'années,0,0,0,0,0,0,0,0
ESLO,519,euh puisque c'était avant que Font face de la prison,0,0,0,0,1,1,0,0
ESLO,519,euh voilà c'était avant,0,0,0,0,1,1,0,0
ESLO,519,enfin en tous les cas n'insulte les gens qui voulaient voter contre le traité européen,0,0,0,0,1,0,0,0
ESLO,519,et je regrette pas de l'avoir fait si c'était à faire demain à refaire demain je recommencerai,0,0,0,0,0,0,0,0
ESLO,519,et si j'ai un reproche à faire aux socialistes,0,0,0,0,0,0,0,0
ESLO,519,et que je leur j'aurais beaucoup de mal à leur pardonner c'est ce qui s'est passé,0,0,0,0,0,0,0,0
ESLO,519,qui a été le déclencheur de ma,0,0,0,0,0,0,0,0
ESLO,519,de ma dépression enfin la goutte d'eau qui a fait déborder le vase,0,0,0,0,0,0,0,0
ESLO,519,de la en en congrès à Versailles euh au mois de février deux mille euh je sais plus,0,0,0,0,0,0,0,0
ESLO,519,je ne sais plus,0,0,0,0,0,0,0,0
ESLO,519,non ça devait être deux mille sept faudrait que je vérifie mais je pense ça devait être deux mille sept,0,0,0,0,0,0,0,0
ESLO,519,voilà toutes ces choses-là quoi c'est,0,0,0,0,0,0,0,0
ESLO,519,j'en étais parti sur la vie culturelle voilà donc j'ai vu Font et Val et j'ai vu euh,0,0,0,0,0,0,0,0
ESLO,519,je me souviens avoir vu aussi euh,0,0,0,0,0,0,0,0
ESLO,519,enfin Orléans je sais plus qui on est allé voir d'autres,0,0,0,0,1,0,0,0
ESLO,519,Chevallier et Laspalès une fois,0,0,0,0,0,0,0,0
ESLO,519,mais euh on était mal placé et du coup comme y avait pas d'écran géant on voyait pas bien la scène et c'était dommage,0,0,0,0,0,1,0,0
ESLO,519,euh et moi je suis allé voir quand j'étais plus jeune aussi euh hm Bernard Lavilliers,0,0,0,0,0,1,0,0
ESLO,519,ça remonte un peu quand même,0,0,0,0,0,0,0,0
ESLO,519,et je me souviens parce que euh,0,0,0,0,0,0,0,0
ESLO,519,il avait fait euh il é- p- il causait entre les chansons il avait dit un truc sur l'Amérique,0,0,0,0,0,0,0,1
ESLO,519,et y avait quelqu'un qui avait dit oh rien à foutre de l'Amérique bah tu en as rien à foutre si tu veux mais enfin,0,0,0,0,0,0,0,0
ESLO,519,c'est quand même un peu eux qui conditionnent ton,0,0,0,0,0,0,0,0
ESLO,519,ton avenir donc euh voilà,0,0,0,0,0,0,0,0
ESLO,519,et euh moi j'av- enfin ça f- ouais c'était très bien,0,0,0,0,0,0,0,1
ESLO,519,ouais oui non non la vie culturelle orléanaise euh j'avoue que euh,0,0,0,0,0,1,0,0
ESLO,519,je vais à la b- à la médiathèque à la Source voilà,0,0,0,0,0,0,0,0
ESLO,519,que le la mondialisation pour moi aujourd'hui c'est essentiellement,0,0,0,0,1,0,0,0
ESLO,519,les capitalistes du monde entier,0,0,0,0,0,0,0,0
ESLO,519,qui veulent jouer,0,0,0,0,0,0,0,0
ESLO,519,entre eux à qui c'est qui a la plus grosse hein,0,0,0,0,0,0,0,0
ESLO,519,et que pour ça ils sont prêts à foutre tout à feu et à sang,0,0,0,0,0,0,0,0
ESLO,519,donc je vais pas sûrement pas supporter qu'on fasse ça,0,0,0,0,0,0,0,0
ESLO,519,ah non non moi quand je vois la compétition entre Orléans et Tours,0,0,0,0,0,0,0,0
ESLO,519,j'ai envie de les prendre les deux et de leur cogner sur,0,0,0,0,0,0,0,0
ESLO,519,d'en prendre un pour taper sur l'autre,0,0,0,0,0,0,0,0
ESLO,519,voilà c'est pas compliqué c'est insupportable c'est juste insupportable,0,0,0,0,0,0,0,0
ESLO,519,alors je ferai aucune,0,0,0,0,0,0,0,0
ESLO,519,quand je faisais des comparaisons sur la vie tout à l'heure ça avait rien à voir avec bon voilà,0,0,0,0,0,0,0,0
ESLO,519,ça avec cet esprit-là je ferai pas de comparaison sur euh la culture alors et je sais pas en plus parce que Tours,0,0,0,0,0,0,0,0
ESLO,519,je connais pas au t- en terme de vie culturelle je sais rien du tout de ce qu'il se passe à Tours,0,0,0,0,0,0,0,1
ESLO,519,je pense que,0,0,0,0,0,0,0,0
ESLO,519,de mémoire il me semble qu'il y a des choses qui sont passées à Tours qui sont pas passées à Orléans en terme de concerts,0,0,0,0,0,0,0,0
ESLO,519,non euh voilà le fait y a pas de voilà,0,0,0,0,0,0,0,0
ESLO,519,y a pas d'endroits où on y avait le Chiendent mais y a pas d'endroits où on fait des jeux de société par exemple p-,0,0,0,0,0,0,0,0
ESLO,519,un bar faut que ça tourne maintenant il peut,0,0,0,0,0,0,0,0
ESLO,519,enfin je sais pas s'il peut encore supporter d'avoir des gens qui jouent pendant une heure à la belotte en et euh voilà enfin je veux dire on a p- ça c'était les bistrots où euh,0,0,0,0,1,0,0,0
ESLO,519,tous les hommes m- de d'un coin se retrouvaient un à moment donné dans les années cinquante,0,0,0,0,0,0,0,0
ESLO,519,y avait au moins des échanges d'opinion qui pouvaient faire sans et même si c'était euh,0,0,0,0,0,0,0,0
ESLO,519,si s'ils disaient plein d'âneries euh diraient euh nos philosophes euh illustres Bernard Henri,0,0,0,0,0,0,0,0
ESLO,519,il dirait sans doute à juste titre en partie qui s'il disait b- s'il dit beaucoup d'âneries n'empêche que ça,0,0,0,0,0,0,0,0
ESLO,519,sans doute permis à un moment donné,0,0,0,0,0,0,0,0
ESLO,519,y compris par le fait que dans ces enceintes-là venaient des gens qui étaient un peu plus cultivés,0,0,0,0,0,0,0,0
ESLO,519,et qui euh de qui expliquaient un certain nombre de choses,0,0,0,0,0,1,0,0
ESLO,519,euh ça a permis à un certain nombre de gens d'élever leur niveau culturel oui je pense,0,0,0,0,0,1,0,0
ESLO,519,et je pense que ça ça existe plus aujourd'hui tout est formaté,0,0,0,0,0,0,0,0
ESLO,519,si vous voulez une discussion politique vous allez dans un endroit,0,0,0,0,0,0,0,0
ESLO,519,alors si y avait les ca- le c- le café philo mais je crois ça existe même plus ça,0,0,0,0,0,0,0,1
ESLO,519,qui était un morceau de la fac euh à Gustave Eiffel,0,0,0,0,0,0,0,0
ESLO,519,vous n'avez pas entendu parler de ça non plus ?,0,0,0,0,0,0,0,0
ESLO,519,ça c'est pareil j'ai dit que je prendrais le temps de la regarder sur le net mais j'avais pas le net qu'il fallait,0,0,0,0,0,0,0,0
ESLO,519,maintenant je vais peut-être pouvoir mais enfin m-,0,0,0,0,1,0,0,0
ESLO,519,moi il me faudrait des journées de au moins soixante-douze heures,0,0,0,0,0,0,0,0
ESLO,519,euh non pour moi y a pas d'accent à Orléans,0,0,0,0,0,1,0,0
ESLO,519,pas de particularité linguis- enfin je vois pas de particularité linguistique à Orléans,0,0,0,0,0,0,0,1
ESLO,519,sinon qu'on parle des chiens d'Orléans mais euh bon voilà,0,0,0,0,0,0,0,0
ESLO,519,euh expression que beaucoup de gens seraient bien en peine de définir je pense parce que c'est daté dans l'histoire,0,0,0,0,0,1,0,0
ESLO,519,non non euh non y a y avait le sentiment pour des gens qu'il y avait un accent à Orléans ?,0,0,0,0,0,0,0,0
ESLO,519,ouais ouais donc justement y avait plutôt y avait l'accent beauceron euh,0,0,0,0,0,0,0,0
ESLO,519,on dit des haricots,0,0,0,0,0,0,0,0
ESLO,519,alors qu'avant c'était pas toléré on devait dire des haricots bon,0,0,0,0,1,0,0,0
ESLO,519,voilà donc si on a des gardiens des lan- d- si d- si,0,0,0,0,0,0,0,0
ESLO,519,si parler de l'évolution de la langue c'est vouloir qu'elle soit figée,0,0,0,0,0,0,0,0
ESLO,519,je pense que c'est une erreur,0,0,0,0,0,0,0,0
ESLO,519,voilà je serais assez d'accord avec le fait qu'une langue figée c'est une langue morte,0,0,0,0,0,0,0,0
ESLO,519,c'est-à-dire que moi j'ai toujours été euh,0,0,0,0,0,0,0,0
ESLO,519,j'ai toujours été costaud sur l'oral c'est-à-dire j- j'ai toujours euh ramassé des mots dans notamment dans mes lectures,0,0,0,0,0,0,0,0
ESLO,519,et c'est vrai que des fois je j'ai,0,0,0,0,0,0,0,0
ESLO,519,pas toujours pris quand j'étais ado euh le temps d'aller,0,0,0,0,0,0,0,1
ESLO,519,maintenant j'ai plus en plus recours au dictionnaire c'est infernal hein,0,0,0,0,1,0,0,0
ESLO,519,euh et Internet est bien pour ça parce que c'est facile,0,0,0,0,0,1,0,0
ESLO,519,mais j'aime encore le dictionnaire papier moi j'aime beaucoup le papier,0,0,0,0,0,0,0,0
ESLO,519,quand j'étais jeune j'ai pas toujours eu recours au dictionnaire quand je découvrais de nouveaux mots,0,0,0,0,0,0,0,0
ESLO,519,et des fois je les ai interprétés dans le sens où je les ai compris dans le bouquin,0,0,0,0,0,0,0,0
ESLO,519,ce qui m'a permis pas mal de faux sens de contresens d'approximation et cetera et cetera et cetera,0,0,0,0,0,0,0,0
ESLO,519,et euh aujourd'hui j'hésite pas à chaque fois que ce soit,0,0,0,0,1,1,0,0
ESLO,519,j'aime beaucoup les mots croisés ou les mots fléchés pour ça c'est que,0,0,0,0,0,0,0,0
ESLO,519,ça permet d'aller chercher d'enrichir le vocabulaire de,0,0,0,0,0,0,0,0
ESLO,519,d'enrichir la connaissance et hm connaître les mots c'est oui,0,0,0,0,0,0,0,0
ESLO,519,le langage c'est un atout c'est une force c'est,0,0,0,0,0,0,0,0
ESLO,519,moins lié plus à l'absence de travail sur l'écrit quoi,0,0,0,0,0,0,0,0
ESLO,519,c'est plus ça que je vois sur l'évolution de la langue,0,0,0,0,0,0,0,0
ESLO,519,parce qu'après euh je sais pas si vous aviez des,0,0,0,0,0,0,0,0
ESLO,519,on vous a cité des choses précises su- là-dessus ?,0,0,0,0,0,0,0,0
ESLO,519,vous avez des idées sur les choses euh je sais pas quoi le rap on vous a parlé de ça ou de,0,0,0,0,0,0,0,0
ESLO,519,voilà c'est plutôt la langue de Molière qu'on dit voilà oui,0,0,0,0,0,0,0,0
ESLO,519,de la langue de Molière Molière pas de Rabelais de Molière,0,0,0,0,0,0,0,0
ESLO,519,voy- voyez que bon pour la culture y a encore du boulot,0,0,0,0,0,0,0,1
ESLO,519,mais bon Rabelais avait une façon de d'écrire aussi bien,0,0,0,0,0,0,0,0
ESLO,519,la langue de Molière c'est pas de c'est pas de Rabelais c'est de Molière,0,0,0,0,0,0,0,0
ESLO,519,bah oui bah ceci dit ils étaient dans le même registre un peu,0,0,0,0,0,0,0,0
ESLO,519,d'une certaine façon celui de l'écriture et,0,0,0,0,0,0,0,0
ESLO,519,oui là c'était c'est plus une une question euh pour savoir si le,0,0,0,0,0,0,0,0
ESLO,519,si les gens entendent euh pas forcément euh évaluative ou euh,0,0,0,0,0,0,0,0
ESLO,519,qui pour que les gens portent un jugement spécifique,0,0,0,0,0,0,0,0
ESLO,519,c'est juste savoir s'ils sont euh,0,0,0,0,0,0,0,0
ESLO,519,dans la vie de tous les jours baignés dans d'autres,0,0,0,0,0,0,0,0
ESLO,519,mais je m'en suis fait ma grand-mère avait des cerisiers j'allais cueillir les cerises,0,0,0,0,0,0,0,0
ESLO,519,j'en mettais j'en bouffais plus que ce que j'en mettais dans le panier,0,0,0,0,0,0,0,0
ESLO,519,c'était impressionnant ça c'est oh là là là,0,0,0,0,0,0,0,0
ESLO,519,moi ces souvenirs d'Arly quand j'étais môme c'est,0,0,0,0,0,0,0,0
ESLO,519,l'asperge dans le secteur quand même qui est euh,0,0,0,0,0,0,0,0
ESLO,519,pas forcément une spéciali-,0,0,0,0,0,0,0,0
ESLO,519,quand même si l'asperge du Val de Loire euh ouais si,0,0,0,0,0,0,0,0
ESLO,519,moi je me souviens de euh mes parents ont,0,0,0,0,0,1,0,0
ESLO,519,ont pas été pauvres mais enfin ils étaient c'étaient les classes euh moyennes de l'époque donc avec moins de,0,0,0,0,0,0,0,0
ESLO,519,facilités qu'aujourd'hui,0,0,0,0,1,0,0,0
ESLO,519,faut regarder hein parce qu eentre la quantité de vie et la qualité de vie euh,0,0,0,0,0,0,0,0
ESLO,519,on pourrait discuter un moment,0,0,0,0,1,0,0,0
ESLO,519,euh donc ils ont commencé à aller au restaurant très tard moi je me souviens de deux restaurants,0,0,0,0,0,1,0,0
ESLO,519,de deux repas au restaurant qui ont été enfin non d'un surtout surtout d'un,0,0,0,0,0,0,0,0
ESLO,519,ouais l'autre c'était plus euh parce que c'était l'émotion,0,0,0,0,0,0,0,0
ESLO,519,mais d'un repas au restaurant euh mon voisin était euh,0,0,0,0,0,0,0,0
ESLO,519,mes voisins qui m'ont servi de o- de grands-parents de substitution,0,0,0,0,0,0,0,1
ESLO,519,puisque y en a que je voyais,0,0,0,0,0,0,0,0
ESLO,519,je voyais pas beaucoup mes grands-parents paternels enfin ma grand-mère maternelle elle est morte avant ma naissance,0,0,0,0,0,0,0,0
ESLO,519,et y avait que sa remplaçante auprès de mon grand-père enfin bref,0,0,0,0,0,0,0,0
ESLO,519,et donc mes voisins d'à côté m'ont servi de grands-parents de sibtu- de substitution,0,0,0,0,0,0,0,0
ESLO,519,parce que eux ils étaient juste à côté,0,0,0,0,0,0,0,0
ESLO,519,euh y avait aussi ma grand-mère qui étai- mon grand-père maternel est mort aussi avant ma naissance,0,0,0,0,0,0,0,1
ESLO,519,et donc j'avais mon grand-père paternel et ma grand-mère maternelle c'est tout donc voilà,0,0,0,0,0,0,0,0
ESLO,519,a fait grands-parents de substitution et donc euh,0,0,0,0,0,0,0,0
ESLO,519,c'était des gens formidables la famille NPERS,0,0,0,0,0,0,0,0
ESLO,519,Marcel et Suzanne euh et euh hm,0,0,0,0,0,1,0,0
ESLO,519,et son frère à lui,0,0,0,0,0,0,0,0
ESLO,519,euh Fernand NPERS était le propriétaire du Rivage à Gien,0,0,0,0,0,1,0,0
ESLO,519,je sais pas si vous êtes,0,0,0,0,0,0,0,0
ESLO,519,vous êtes Orléanaise d'adoption peut-être ?,0,0,0,0,0,0,0,0
ESLO,519,donc lui il était propriétaire du Rivage à Gien,0,0,0,0,0,0,0,0
ESLO,519,je sais pas si ça existe encore et ce que c'est aujourd'hui,0,0,0,0,0,0,0,0
ESLO,519,enfin si ça doit être son fils qui le tient mais je suis pas sûr,0,0,0,0,1,0,0,0
ESLO,519,mais moi j'y suis allé à l'époque où c'était encore le père le fils a changé de style de cuisine mais alors euh,0,0,0,0,0,0,0,0
ESLO,519,on y est allé ça devait être je crois pour les quarante ans de ma mère,0,0,0,0,0,0,0,0
ESLO,519,il me semble mais je sais plus enfin c'était la première fois que j'allais dans un resto comme ça avec mes parents,0,0,0,0,0,0,0,0
ESLO,519,toute ma vie je me souviendrais de ce repas des escargots au sancerre,0,0,0,0,0,0,0,0
ESLO,519,de la côte de veau dans l'assiette qui était enfin,0,0,0,0,0,0,0,0
ESLO,519,c'était,0,0,0,0,0,0,0,0
ESLO,519,pantagruélique c'était,0,0,0,0,0,0,0,0
ESLO,519,qui se prenait pas la tête et qui se prenait pas au sérieux plus que ça,0,0,0,0,0,0,0,0
ESLO,519,et c'était magnifique et formidable et voilà c'est,0,0,0,0,0,0,0,0
ESLO,519,donc euh moi je pense oui c'est v- ouais j'ai d- voilà c'est des souvenirs,0,0,0,0,0,0,0,1
ESLO,519,je pense euh,0,0,0,0,0,0,0,0
ESLO,519,c'est très marrant parce que j- je suis pas très destin destinée euh lignée et cetera,0,0,0,0,0,0,0,0
ESLO,519,mais le grand-père de mon père le grand-père euh,0,0,0,0,0,0,0,0
ESLO,519,maternel de mon père était cuistot et mon fils est dans la cuisine et euh,0,0,0,0,0,0,0,0
ESLO,519,et nous on est toujours euh avec ma femme on a toujours essayé d'aller euh plutôt dans,0,0,0,0,1,0,0,0
ESLO,519,Mac Do c'est pas trop,0,0,0,0,0,0,0,0
ESLO,519,et euh et donc euh voilà quand je peux je préfère faire ça euh,0,0,0,0,0,1,0,0
ESLO,519,et on a toujours euh fait comme ça l- j'allais beaucoup au tonnelier à une époque euh,0,0,0,0,1,0,0,0
ESLO,519,maintenant ça f- j- j'ai moins l'occasion d'y aller puis ça a changé de propriétaire mais quand c'était Benoît NPERS,0,0,0,0,1,0,0,0
ESLO,519,qui va rouvrir un restaurant je sais pas où,0,0,0,0,0,0,0,0
ESLO,519,euh parce que c'était pas mal c'était un petit euh alors c'était on pourrait appeler un tout petit gastro,0,0,0,0,0,0,0,0
ESLO,519,c'est-à-dire qu'il faisait des rep- il faisait de la,0,0,0,0,0,0,0,1
ESLO,519,de de la bonne bouffe mais y compris le midi il faisait un repas pour euh,0,0,0,0,0,0,0,0
ESLO,519,seize ou dix huit euros seize au début dix huit à la fin je pense pendant les pério- dans les périodes où j'y suis allé,0,0,0,0,0,0,0,0
ESLO,519,repas complet qui était très sympa avec des choses originales euh des des m-,0,0,0,0,0,0,0,0
ESLO,519,des bases des produits de bases qui étaient simples mais une préparation qui était voilà,0,0,0,0,0,0,0,0
ESLO,519,oui oui ça c'est une question qui était posée par les Britanniques,0,0,0,0,0,0,0,0
ESLO,519,parce qu'ils voulaient avoir justement une recette avec les,0,0,0,0,0,0,0,0
ESLO,519,on peut commencer comme j'ai fait par battu entre guillemets hein,0,0,0,0,0,0,0,0
ESLO,519,quand on quand on a une éducation à la dure un peu,0,0,0,0,0,0,0,0
ESLO,519,on peut commencer par reproduire la même chose c'est-à-dire mettre des calottes à chaque fois que ça va pas,0,0,0,0,0,0,0,0
ESLO,519,même si on se dit qu'on a tort même si on s'en veut après,0,0,0,0,0,0,0,0
ESLO,519,euh et bah la gastronomie c'est pareil moi j'ai hérité de ma mère,0,0,0,0,0,1,0,0
ESLO,519,euh le enfin de de de mon enfance le fait de,0,0,0,0,1,0,0,0
ESLO,519,que les plaisirs de la table c'était important,0,0,0,0,0,0,0,0
ESLO,519,et que la et la et le et le goût de la bonne cuisine de la cuisine préparée traditionnellement,0,0,0,0,0,0,0,0
ESLO,519,et moi l- la cuisine toute faite j'en n'achète quasiment pas,0,0,0,0,0,0,0,1
ESLO,519,ça oui enfin on va au resto mais,0,0,0,0,1,0,0,0
ESLO,519,j'achète pas très peu de plats préparés et en général quand j'achète des plats préparés je suis déçu,0,0,0,0,0,0,0,0
ESLO,519,vous avez peut-être pas connu moi je suis beaucoup allé à l'Archange qui était le restaurant d'Alain Schmitt,0,0,0,0,0,0,0,0
ESLO,519,et de son épouse à l'époque,0,0,0,0,0,0,0,0
ESLO,519,euh qui se trouvait Faubourg Madeleine au coin de la rue porte Dunoise,0,0,0,0,0,1,0,0
ESLO,519,et qui était un restaurant excellent j'adorais voilà ça c'était de la gastronomie,0,0,0,0,0,0,0,0
ESLO,519,moi là-dessus j'étais intraitable,0,0,0,0,0,0,0,0
ESLO,519,une fois mon fils aîné,0,0,0,0,1,0,0,0
ESLO,519,quand il était môme quatre cinq ans je pense,0,0,0,0,0,0,0,0
ESLO,519,ou un midi je ne sais plus on avait fait une jardinière de légumes,0,0,0,0,0,0,0,0
ESLO,519,ps- je sais plus si elle était toute prête ou si elle était faite maison peu importe,0,0,0,0,0,0,0,1
ESLO,519,et il a dit euh non j'en veux pas,0,0,0,0,0,0,0,0
ESLO,519,tu aimes pas ça ou tu as plus faim j'ai plus faim,0,0,0,0,0,0,0,0
ESLO,519,bon d'accord tu peux sortir de table mais,0,0,0,0,0,0,0,0
ESLO,519,au repas suivant on a resservi la jardinière de légumes j'ai plus faim,0,0,0,0,0,0,0,0
ESLO,519,et alors je sais plus s- on a du je sais plus si déjà à cette époque-là,0,0,0,0,1,0,0,0
ESLO,519,comment ça tu en veux pas ou tu as plus faim ah j'ai plus faim,0,0,0,0,0,0,0,0
ESLO,519,et après on lui a servi en premier truc à la fin,0,0,0,0,1,0,0,0
ESLO,519,et plus jamais il nous a fait chier,0,0,0,0,1,0,0,0
ESLO,519,donc maintenant y a des choses qu'il aime pas mais je pense que,0,0,0,0,0,0,0,0
